Date,High,Low,Open,Close,Volume,Adj Close
2017-03-30,27.5,26.850000381469727,26.907499313354492,27.350000381469727,52553200.0,27.028268814086914
2017-03-31,27.47249984741211,27.100000381469727,27.252500534057617,27.232500076293945,44080800.0,26.91214942932129
2017-04-03,27.412500381469727,26.854999542236328,27.237499237060547,27.094999313354492,44523200.0,26.77627182006836
2017-04-04,26.104999542236328,25.084999084472656,25.850000381469727,25.19499969482422,127128000.0,24.89862060546875
2017-04-05,25.592500686645508,24.875,25.0049991607666,25.00749969482422,74704800.0,24.71332359313965
2017-04-06,25.3125,24.602500915527344,25.059999465942383,25.190000534057617,63512000.0,24.893680572509766
2017-04-07,25.4325008392334,24.93000030517578,25.2549991607666,25.082500457763672,42906800.0,24.787443161010742
2017-04-10,25.157499313354492,24.399999618530273,25.09000015258789,24.4424991607666,75633200.0,24.154972076416016
2017-04-11,24.725000381469727,24.087499618530273,24.137500762939453,24.530000686645508,61814800.0,24.241437911987305
2017-04-12,24.674999237060547,24.274999618530273,24.530000686645508,24.327499389648438,41409200.0,24.041318893432617
2017-04-13,24.302499771118164,23.872499465942383,24.082500457763672,23.872499465942383,50689200.0,23.5916748046875
2017-04-17,24.809999465942383,23.950000762939453,24.002500534057617,24.8075008392334,49729200.0,24.515682220458984
2017-04-18,24.885000228881836,24.399999618530273,24.662500381469727,24.822500228881836,37011600.0,24.530498504638672
2017-04-19,25.2450008392334,24.852500915527344,25.0,24.920000076293945,38082800.0,24.626853942871094
2017-04-20,25.362499237060547,24.852500915527344,25.0674991607666,25.315000534057617,40401600.0,25.017208099365234
2017-04-21,25.447500228881836,25.09000015258789,25.209999084472656,25.420000076293945,34189600.0,25.1209774017334
2017-04-24,25.8700008392334,25.52750015258789,25.739999771118164,25.737499237060547,37182000.0,25.434738159179688
2017-04-25,26.332500457763672,25.667499542236328,25.885000228881836,26.184999465942383,38844000.0,25.876972198486328
2017-04-26,26.34749984741211,25.985000610351562,26.322500228881836,26.0049991607666,32700400.0,25.699092864990234
2017-04-27,26.4950008392334,25.897499084472656,26.079999923706055,26.40999984741211,31970000.0,26.099332809448242
2017-04-28,26.40999984741211,26.017499923706055,26.34000015258789,26.075000762939453,34824800.0,25.768266677856445
2017-05-01,26.712499618530273,26.112499237060547,26.184999465942383,26.65999984741211,30773200.0,26.346385955810547
2017-05-02,26.399999618530273,25.639999389648438,26.387500762939453,25.8700008392334,62997200.0,25.565683364868164
2017-05-03,26.15999984741211,25.649999618530273,25.799999237060547,26.0625,33690400.0,25.755916595458984
2017-05-04,26.237499237060547,25.88249969482422,26.125,25.962499618530273,20978800.0,25.657093048095703
2017-05-05,26.037500381469727,25.6875,25.844999313354492,25.96500015258789,22842800.0,25.659563064575195
2017-05-08,26.100000381469727,25.577499389648438,26.084999084472656,25.6924991607666,36524000.0,25.390268325805664
2017-05-09,26.232500076293945,25.665000915527344,25.75,25.735000610351562,84767200.0,25.43227195739746
2017-05-10,30.454999923706055,28.5049991607666,28.572500228881836,30.322500228881836,212909600.0,29.965803146362305
2017-05-11,32.60749816894531,29.977500915527344,30.012500762939453,31.625,193979200.0,31.252979278564453
2017-05-12,32.400001525878906,31.44499969482422,31.657499313354492,31.97249984741211,96262000.0,31.596391677856445
2017-05-15,33.602500915527344,32.345001220703125,32.38999938964844,33.57749938964844,108754000.0,33.1825065612793
2017-05-16,34.36000061035156,33.34000015258789,34.095001220703125,34.20249938964844,112070000.0,33.80015563964844
2017-05-17,33.71500015258789,31.887500762939453,33.525001525878906,31.93000030517578,127136800.0,31.554397583007812
2017-05-18,33.35749816894531,31.762500762939453,32.375,33.26750183105469,115603200.0,32.876155853271484
2017-05-19,34.55500030517578,33.80500030517578,34.25749969482422,34.0,101837200.0,33.63542938232422
2017-05-22,34.869998931884766,34.33250045776367,34.442501068115234,34.724998474121094,83660800.0,34.3526496887207
2017-05-23,34.9474983215332,33.9275016784668,34.92499923706055,34.25749969482422,68124800.0,33.890174865722656
2017-05-24,35.26750183105469,34.52000045776367,35.2400016784668,34.64250183105469,81599600.0,34.27104187011719
2017-05-25,35.00749969482422,34.11000061035156,35.0,34.564998626708984,60822800.0,34.19436264038086
2017-05-26,36.31999969482422,34.27750015258789,34.48249816894531,35.459999084472656,77914000.0,35.07978057861328
2017-05-30,36.5724983215332,35.76250076293945,35.92499923706055,36.217498779296875,98965200.0,35.82914733886719
2017-05-31,36.75,35.51250076293945,36.67250061035156,36.087501525878906,88731600.0,35.700538635253906
2017-06-01,36.25749969482422,35.630001068115234,36.247501373291016,36.09000015258789,50334000.0,35.703033447265625
2017-06-02,36.32500076293945,35.849998474121094,36.060001373291016,35.90999984741211,48745600.0,35.52495193481445
2017-06-05,37.13249969482422,35.627498626708984,35.744998931884766,37.002498626708984,81737600.0,36.605735778808594
2017-06-06,37.42250061035156,36.70000076293945,36.95500183105469,36.834999084472656,75872800.0,36.440032958984375
2017-06-07,37.470001220703125,36.92499923706055,37.08250045776367,37.279998779296875,61261200.0,36.88025665283203
2017-06-08,40.0,37.9474983215332,38.3650016784668,39.98500061035156,116174400.0,39.55625915527344
2017-06-09,42.125,35.6875,41.185001373291016,37.400001525878906,369292800.0,36.99897766113281
2017-06-12,37.92499923706055,35.52750015258789,36.470001220703125,37.49250030517578,169753200.0,37.090476989746094
2017-06-13,38.692501068115234,36.412498474121094,38.599998474121094,37.849998474121094,167250400.0,37.44415283203125
2017-06-14,38.51499938964844,37.125,37.880001068115234,37.93000030517578,118464000.0,37.52328872680664
2017-06-15,38.400001525878906,36.625,36.7400016784668,38.092498779296875,96382400.0,37.68404769897461
2017-06-16,38.67499923706055,37.560001373291016,38.189998626708984,37.904998779296875,92496000.0,37.49855422973633
2017-06-19,39.38249969482422,38.314998626708984,38.352500915527344,39.33000183105469,77817600.0,38.90828323364258
2017-06-20,40.435001373291016,39.22999954223633,39.75749969482422,39.272499084472656,109544400.0,38.85139846801758
2017-06-21,39.904998779296875,38.92499923706055,39.5525016784668,39.86750030517578,68265200.0,39.44001770019531
2017-06-22,40.084999084472656,39.349998474121094,39.95000076293945,39.592498779296875,46913200.0,39.16796112060547
2017-06-23,39.83000183105469,38.30500030517578,39.66999816894531,38.45750045776367,108858800.0,38.04514694213867
2017-06-26,39.150001525878906,37.08250045776367,38.790000915527344,38.037498474121094,106396000.0,37.62963104248047
2017-06-27,37.9474983215332,36.587501525878906,37.86000061035156,36.64500045776367,99949200.0,36.25206756591797
2017-06-28,37.98500061035156,36.4375,37.33000183105469,37.9375,99494800.0,37.53071212768555
2017-06-29,37.68000030517578,36.02000045776367,37.650001525878906,36.66999816894531,106442400.0,36.276798248291016
2017-06-30,36.98249816894531,35.875,36.845001220703125,36.13999938964844,73106000.0,35.75248336791992
2017-07-03,36.412498474121094,34.64500045776367,36.26250076293945,34.83250045776367,70907200.0,34.459007263183594
2017-07-05,36.05500030517578,35.282501220703125,35.474998474121094,35.76250076293945,82018800.0,35.3790283203125
2017-07-06,36.345001220703125,34.939998626708984,35.467498779296875,35.869998931884766,74628400.0,35.485374450683594
2017-07-07,36.875,36.212501525878906,36.44499969482422,36.689998626708984,65497200.0,36.29658508300781
2017-07-10,38.5,37.16999816894531,37.435001373291016,38.42499923706055,95849200.0,38.012977600097656
2017-07-11,39.04750061035156,38.037498474121094,38.462501525878906,38.970001220703125,75795600.0,38.552146911621094
2017-07-12,40.75,39.13999938964844,39.57500076293945,40.627498626708984,114520800.0,40.19186782836914
2017-07-13,41.57500076293945,39.6875,40.75,40.157501220703125,136913200.0,39.72690200805664
2017-07-14,41.252498626708984,40.252498626708984,40.3224983215332,41.23749923706055,94194800.0,40.79531478881836
2017-07-17,41.875,40.4375,41.58250045776367,41.0625,93079200.0,40.62220001220703
2017-07-18,41.63750076293945,40.32500076293945,40.44499969482422,41.4900016784668,77664000.0,41.04511642456055
2017-07-19,41.849998474121094,41.15250015258789,41.58250045776367,41.275001525878906,68704400.0,40.832427978515625
2017-07-20,41.877498626708984,40.977500915527344,41.48249816894531,41.875,69959600.0,41.425987243652344
2017-07-21,42.32500076293945,41.522499084472656,41.66749954223633,42.025001525878906,64833200.0,41.57437515258789
2017-07-24,42.19499969482422,41.43000030517578,42.09749984741211,41.537498474121094,65252400.0,41.09210968017578
2017-07-25,41.48249816894531,40.89500045776367,41.30500030517578,41.337501525878906,49655600.0,40.89425277709961
2017-07-26,42.48249816894531,41.462501525878906,41.91999816894531,41.814998626708984,64040400.0,41.36663055419922
2017-07-27,42.185001373291016,39.38999938964844,42.067501068115234,40.435001373291016,78285600.0,40.00143814086914
2017-07-28,41.345001220703125,39.81999969482422,40.0724983215332,41.09749984741211,51334800.0,40.65681838989258
2017-07-31,41.599998474121094,40.154998779296875,41.23500061035156,40.627498626708984,55967200.0,40.19186782836914
2017-08-01,41.13999938964844,40.25,40.532501220703125,41.122501373291016,43138400.0,40.68155288696289
2017-08-02,41.477500915527344,40.317501068115234,41.4375,41.09749984741211,47844400.0,40.65681838989258
2017-08-03,41.657501220703125,40.91999816894531,41.092498779296875,41.619998931884766,44242000.0,41.17372512817383
2017-08-04,42.51750183105469,41.619998931884766,41.849998474121094,41.8025016784668,58909600.0,41.35426330566406
2017-08-07,43.092498779296875,42.0,42.09749984741211,43.087501525878906,71741200.0,42.62548828125
2017-08-08,43.63999938964844,42.1775016784668,43.47249984741211,42.57500076293945,75533600.0,42.11847686767578
2017-08-09,43.0525016784668,41.91749954223633,42.10749816894531,43.02750015258789,53078400.0,42.566123962402344
2017-08-10,43.165000915527344,41.08250045776367,43.040000915527344,41.185001373291016,132808800.0,40.74339294433594
2017-08-11,39.75,38.227500915527344,39.28499984741211,38.9900016784668,149719600.0,38.57192611694336
2017-08-14,42.13750076293945,39.79999923706055,39.91749954223633,42.099998474121094,127902000.0,41.64857864379883
2017-08-15,42.41749954223633,41.397499084472656,42.15250015258789,41.744998931884766,76453200.0,41.29738235473633
2017-08-16,42.1349983215332,40.959999084472656,41.897499084472656,41.287498474121094,59663200.0,40.844791412353516
2017-08-17,41.375,40.345001220703125,41.20249938964844,40.36750030517578,52544400.0,39.934654235839844
2017-08-18,41.09000015258789,39.90999984741211,40.91749954223633,40.375,60120400.0,39.94207000732422
2017-08-21,40.73749923706055,39.342498779296875,40.622501373291016,39.787498474121094,62367200.0,39.36086654663086
2017-08-22,40.6974983215332,39.9275016784668,40.122501373291016,40.63750076293945,45045600.0,40.237152099609375
2017-08-23,41.5625,40.212501525878906,40.29999923706055,41.45000076293945,57952000.0,41.04164123535156
2017-08-24,41.81999969482422,41.029998779296875,41.775001525878906,41.29750061035156,46970000.0,40.890647888183594
2017-08-25,41.64500045776367,40.88750076293945,41.54249954223633,40.95249938964844,35720000.0,40.54905319213867
2017-08-28,41.275001525878906,40.58250045776367,41.14500045776367,41.24250030517578,38949600.0,40.83619689941406
2017-08-29,41.39500045776367,40.564998626708984,40.647499084472656,41.17499923706055,32409600.0,40.769351959228516
2017-08-30,41.532501220703125,41.067501068115234,41.375,41.41999816894531,38440000.0,41.011940002441406
2017-08-31,42.400001525878906,41.54999923706055,41.625,42.36000061035156,61268400.0,41.94268035888672
2017-09-01,42.974998474121094,42.400001525878906,42.48749923706055,42.6150016784668,44543200.0,42.19517135620117
2017-09-05,42.14500045776367,40.88999938964844,42.095001220703125,41.477500915527344,69536400.0,41.068878173828125
2017-09-06,41.95000076293945,41.099998474121094,41.810001373291016,41.45249938964844,39767200.0,41.04412078857422
2017-09-07,41.97249984741211,41.23749923706055,41.622501373291016,41.64500045776367,35286800.0,41.23472213745117
2017-09-08,41.6775016784668,40.6775016784668,41.52750015258789,40.92250061035156,49885600.0,40.519344329833984
2017-09-11,42.35749816894531,41.33000183105469,41.3849983215332,42.25,56744400.0,41.83376693725586
2017-09-12,42.5,41.74250030517578,42.5,42.40250015258789,41148800.0,41.98476028442383
2017-09-13,42.8849983215332,41.81999969482422,42.147499084472656,42.592498779296875,58096000.0,42.172889709472656
2017-09-14,43.13999938964844,41.95000076293945,42.1974983215332,42.349998474121094,51371200.0,41.93278121948242
2017-09-15,45.02750015258789,43.162498474121094,43.21500015258789,45.02750015258789,136479200.0,44.58390426635742
2017-09-18,47.79999923706055,46.21500015258789,46.28499984741211,46.88750076293945,168446000.0,46.42558670043945
2017-09-19,47.462501525878906,46.154998779296875,46.377498626708984,46.837501525878906,87428000.0,46.37607192993164
2017-09-20,47.35499954223633,46.0525016784668,46.875,46.459999084472656,72492000.0,46.00229263305664
2017-09-21,45.67499923706055,44.40250015258789,45.40999984741211,45.189998626708984,107560000.0,44.74480438232422
2017-09-22,45.57749938964844,44.650001525878906,45.07500076293945,44.75,49123200.0,44.309139251708984
2017-09-25,44.45000076293945,42.540000915527344,44.4375,42.75,87458000.0,42.32883834838867
2017-09-26,44.66999816894531,42.587501525878906,44.11249923706055,42.9900016784668,112562000.0,42.56648254394531
2017-09-27,44.067501068115234,43.1875,43.904998779296875,43.932498931884766,71372000.0,43.49968338012695
2017-09-28,44.04499816894531,43.439998626708984,44.005001068115234,43.91999816894531,43524400.0,43.487308502197266
2017-09-29,44.932498931884766,44.3125,44.77000045776367,44.692501068115234,61909200.0,44.25221252441406
2017-10-02,45.494998931884766,44.25,45.20000076293945,44.75,50348000.0,44.309139251708984
2017-10-03,45.14500045776367,44.39500045776367,44.8125,44.842498779296875,39033200.0,44.400718688964844
2017-10-04,45.442501068115234,44.53499984741211,44.904998779296875,45.217498779296875,42784800.0,44.77204132080078
2017-10-05,45.5,44.88999938964844,45.46500015258789,45.192501068115234,43736400.0,44.74728012084961
2017-10-06,45.459999084472656,44.75,44.912498474121094,45.32500076293945,31880000.0,44.878475189208984
2017-10-09,46.682498931884766,45.50749969482422,45.6974983215332,46.34749984741211,56349200.0,45.890899658203125
2017-10-10,48.23749923706055,46.814998626708984,47.85749816894531,47.23249816894531,97487600.0,46.76717758178711
2017-10-11,47.75,46.935001373291016,47.400001525878906,47.73500061035156,52950800.0,47.264732360839844
2017-10-12,48.272499084472656,47.48249816894531,47.77000045776367,47.75749969482422,52829200.0,47.287010192871094
2017-10-13,48.75,47.912498474121094,48.38750076293945,48.647499084472656,62872800.0,48.16823196411133
2017-10-16,49.51250076293945,48.310001373291016,48.95000076293945,49.48249816894531,57664000.0,48.99501419067383
2017-10-17,49.724998474121094,49.087501525878906,49.272499084472656,49.4375,47859600.0,48.95045852661133
2017-10-18,49.53499984741211,48.33000183105469,49.52750015258789,49.39500045776367,56731600.0,48.90838623046875
2017-10-19,49.5,48.11249923706055,48.61000061035156,49.45000076293945,57077200.0,48.96282958984375
2017-10-20,49.897499084472656,49.1349983215332,49.622501373291016,49.224998474121094,45162000.0,48.740047454833984
2017-10-23,49.712501525878906,48.95000076293945,49.44499969482422,49.154998779296875,42869600.0,48.67074203491211
2017-10-24,49.6875,48.98500061035156,49.247501373291016,49.66999816894531,40724400.0,49.180667877197266
2017-10-25,49.80500030517578,47.79249954223633,49.27000045776367,48.415000915527344,82816000.0,47.93803787231445
2017-10-26,49.040000915527344,48.45249938964844,48.69499969482422,48.92250061035156,32274400.0,48.44053268432617
2017-10-27,50.467498779296875,49.1875,49.45000076293945,50.46500015258789,57219200.0,49.96784210205078
2017-10-30,51.522499084472656,50.30500030517578,50.46500015258789,50.959999084472656,50405600.0,50.457950592041016
2017-10-31,51.97249984741211,51.224998474121094,51.282501220703125,51.70249938964844,41190800.0,51.19314193725586
2017-11-01,52.49250030517578,51.150001525878906,52.337501525878906,51.79999923706055,50257600.0,51.2896842956543
2017-11-02,51.95249938964844,50.912498474121094,51.5,51.48500061035156,34230800.0,50.977787017822266
2017-11-03,52.17250061035156,51.334999084472656,51.79999923706055,52.17250061035156,35364000.0,51.658512115478516
2017-11-06,52.494998931884766,51.67499923706055,51.79999923706055,52.407501220703125,38994400.0,51.891204833984375
2017-11-07,53.224998474121094,52.51499938964844,52.63750076293945,53.00749969482422,42770000.0,52.485286712646484
2017-11-08,53.0,51.810001373291016,52.962501525878906,52.290000915527344,52298800.0,51.77485275268555
2017-11-09,51.58250045776367,50.092498779296875,51.317501068115234,51.33000183105469,97856400.0,50.82431411743164
2017-11-10,54.66749954223633,52.907501220703125,53.27000045776367,54.03499984741211,125325600.0,53.502662658691406
2017-11-13,54.29249954223633,53.002498626708984,54.03499984741211,53.157501220703125,58237600.0,52.63380813598633
2017-11-14,53.70000076293945,52.807498931884766,53.25,53.54499816894531,52929200.0,53.01749038696289
2017-11-15,53.0,51.95000076293945,52.98749923706055,52.494998931884766,50194800.0,51.97784423828125
2017-11-16,53.54999923706055,52.8125,53.244998931884766,52.90250015258789,44176800.0,52.381324768066406
2017-11-17,53.837501525878906,52.6875,53.47999954223633,52.84000015258789,51566400.0,52.319435119628906
2017-11-20,53.64250183105469,52.625,52.997501373291016,53.52000045776367,39610000.0,52.992733001708984
2017-11-21,54.130001068115234,53.599998474121094,53.92250061035156,54.01250076293945,39917600.0,53.480384826660156
2017-11-22,54.25,53.40250015258789,54.25,53.73249816894531,35664000.0,53.24010467529297
2017-11-24,54.25,53.650001525878906,53.897499084472656,54.2400016784668,18075200.0,53.74296569824219
2017-11-27,54.34000015258789,53.502498626708984,54.32749938964844,53.53499984741211,42289600.0,53.0444221496582
2017-11-28,53.682498931884766,52.060001373291016,53.587501525878906,52.6775016784668,51275200.0,52.19478225708008
2017-11-29,52.529998779296875,47.807498931884766,52.502498626708984,49.10499954223633,139678800.0,48.6550178527832
2017-11-30,50.66999816894531,49.162498474121094,49.79999923706055,50.1775016784668,82376800.0,49.717681884765625
2017-12-01,50.032501220703125,48.11750030517578,49.82749938964844,49.41999816894531,81154800.0,48.967124938964844
2017-12-04,50.07500076293945,46.125,50.01250076293945,46.665000915527344,124084400.0,46.237369537353516
2017-12-05,48.17499923706055,45.14500045776367,45.599998474121094,46.935001373291016,98148800.0,46.50490188598633
2017-12-06,47.53499984741211,46.209999084472656,46.42499923706055,47.314998626708984,46703200.0,46.88142395019531
2017-12-07,48.400001525878906,47.529998779296875,47.9900016784668,47.997501373291016,54260000.0,47.55767059326172
2017-12-08,48.69499969482422,47.787498474121094,48.502498626708984,47.872501373291016,46687600.0,47.433807373046875
2017-12-11,48.69499969482422,47.85499954223633,48.01499938964844,48.665000915527344,37274800.0,48.21904754638672
2017-12-12,48.459999084472656,47.47249984741211,48.224998474121094,47.709999084472656,45501600.0,47.272796630859375
2017-12-13,48.13750076293945,46.470001220703125,48.125,46.54499816894531,55428000.0,46.118473052978516
2017-12-14,47.334999084472656,46.150001525878906,46.47999954223633,46.61750030517578,43816400.0,46.19031524658203
2017-12-15,48.095001220703125,46.404998779296875,47.0625,47.88999938964844,67003600.0,47.45114517211914
2017-12-18,49.505001068115234,48.0,48.29999923706055,49.474998474121094,47770400.0,49.02163314819336
2017-12-19,49.432498931884766,48.7400016784668,49.380001068115234,49.02750015258789,37310000.0,48.578224182128906
2017-12-20,49.51750183105469,48.63750076293945,49.42499923706055,49.20000076293945,28882000.0,48.74913787841797
2017-12-21,49.48749923706055,48.88750076293945,49.23500061035156,48.97249984741211,30090400.0,48.52373123168945
2017-12-22,48.912498474121094,47.8125,48.599998474121094,48.817501068115234,46627600.0,48.370155334472656
2017-12-26,49.4375,47.95500183105469,48.25749969482422,49.36000061035156,35508000.0,48.90768051147461
2017-12-27,49.99250030517578,49.07749938964844,49.224998474121094,49.29249954223633,32948800.0,48.84079360961914
2017-12-28,49.845001220703125,49.287498474121094,49.532501220703125,49.349998474121094,24024800.0,48.89775848388672
2017-12-29,49.6150016784668,48.375,49.6150016784668,48.375,27996400.0,47.93170166015625
2018-01-02,49.875,48.625,48.94499969482422,49.837501525878906,35561600.0,49.38079833984375
2018-01-03,53.42499923706055,50.9375,51.025001525878906,53.11750030517578,91470400.0,52.63074493408203
2018-01-04,54.51250076293945,53.17250061035156,53.939998626708984,53.397499084472656,58326800.0,52.90818405151367
2018-01-05,54.227500915527344,52.77000045776367,53.54750061035156,53.849998474121094,58012400.0,53.356536865234375
2018-01-08,56.25,54.64500045776367,55.099998474121094,55.5,88121600.0,54.99140930175781
2018-01-09,55.95500183105469,54.65999984741211,55.55500030517578,55.48500061035156,49700000.0,54.97654724121094
2018-01-10,55.95500183105469,54.0,54.54999923706055,55.91999816894531,58266400.0,55.40756607055664
2018-01-11,56.567501068115234,55.8025016784668,56.25,56.02000045776367,40603200.0,55.506649017333984
2018-01-12,56.247501373291016,55.334999084472656,55.900001525878906,55.744998931884766,35991600.0,55.234161376953125
2018-01-16,56.877498626708984,54.17250061035156,56.01250076293945,55.02750015258789,70234800.0,54.52324676513672
2018-01-17,56.279998779296875,54.224998474121094,55.17499923706055,56.18000030517578,53840800.0,55.66517639160156
2018-01-18,56.65999984741211,55.66999816894531,55.98500061035156,56.11000061035156,40863200.0,55.5958251953125
2018-01-19,57.772499084472656,56.75,57.022499084472656,57.52750015258789,60938000.0,57.000328063964844
2018-01-22,58.439998626708984,57.025001525878906,57.60749816894531,58.42250061035156,55094400.0,57.88713455200195
2018-01-23,59.95750045776367,58.775001525878906,58.962501525878906,59.727500915527344,47522800.0,59.18017578125
2018-01-24,60.122501373291016,58.38750076293945,59.7599983215332,58.95000076293945,57997200.0,58.40979766845703
2018-01-25,59.9375,58.9375,59.5,59.087501525878906,40988400.0,58.5460319519043
2018-01-26,60.834999084472656,59.400001525878906,59.529998779296875,60.83250045776367,51635600.0,60.27503967285156
2018-01-29,62.02750015258789,60.15250015258789,60.685001373291016,61.712501525878906,45511600.0,61.146976470947266
2018-01-30,61.60499954223633,59.602500915527344,60.27750015258789,60.68000030517578,57083200.0,60.12394332885742
2018-01-31,62.317501068115234,61.11249923706055,61.442501068115234,61.45000076293945,47857600.0,60.88689422607422
2018-02-01,61.724998474121094,59.51499938964844,59.630001068115234,60.125,51922400.0,59.574039459228516
2018-02-02,59.49250030517578,57.79249954223633,59.25,58.380001068115234,71846400.0,57.845027923583984
2018-02-05,58.307498931884766,51.25,56.75,53.42499923706055,116520400.0,52.93541717529297
2018-02-06,56.42499923706055,51.0,51.099998474121094,56.39500045776367,111480000.0,55.87821578979492
2018-02-07,58.74250030517578,56.67499923706055,57.39500045776367,57.20000076293945,80293200.0,56.67583084106445
2018-02-08,58.80500030517578,54.377498626708984,58.470001220703125,54.380001068115234,114400000.0,53.88167190551758
2018-02-09,59.72249984741211,54.380001068115234,59.5625,58.02000045776367,167460400.0,57.488319396972656
2018-02-12,58.869998931884766,56.25749969482422,58.84000015258789,57.00749969482422,109317200.0,56.48508834838867
2018-02-13,58.625,56.3125,56.63999938964844,58.157501220703125,62552400.0,57.62455749511719
2018-02-14,60.647499084472656,57.63750076293945,57.75,60.35499954223633,74498800.0,59.80192565917969
2018-02-15,62.092498779296875,60.380001068115234,61.1974983215332,61.625,69890000.0,61.060279846191406
2018-02-16,62.5,60.86750030517578,61.349998474121094,60.959999084472656,63765600.0,60.40137481689453
2018-02-20,62.967498779296875,61.150001525878906,61.1875,62.27000045776367,68624000.0,61.69937515258789
2018-02-21,62.99250030517578,60.34000015258789,62.92250061035156,60.377498626708984,89229200.0,59.8242073059082
2018-02-22,61.407501220703125,59.875,60.682498931884766,60.537498474121094,53436400.0,60.02002716064453
2018-02-23,61.48249816894531,60.630001068115234,61.14250183105469,61.48249816894531,41530000.0,60.95693588256836
2018-02-26,61.994998931884766,61.01499938964844,61.95000076293945,61.64500045776367,46931200.0,61.118064880371094
2018-02-27,62.227500915527344,61.282501220703125,61.375,61.51499938964844,45543600.0,60.989173889160156
2018-02-28,62.025001525878906,60.38249969482422,61.625,60.5,52311600.0,59.98284912109375
2018-03-01,61.022499084472656,57.029998779296875,60.477500915527344,58.0525016784668,104012000.0,57.5562629699707
2018-03-02,59.20000076293945,55.462501525878906,56.96500015258789,59.1349983215332,91342800.0,58.629512786865234
2018-03-05,59.3125,57.380001068115234,58.627498626708984,58.912498474121094,62077600.0,58.408912658691406
2018-03-06,60.73500061035156,59.34000015258789,59.775001525878906,60.540000915527344,63680800.0,60.02251052856445
2018-03-07,60.98749923706055,59.48749923706055,59.5,60.459999084472656,58120800.0,59.94319152832031
2018-03-08,60.73749923706055,59.84749984741211,60.73749923706055,60.29499816894531,41191200.0,59.77959442138672
2018-03-09,61.462501525878906,60.61249923706055,60.775001525878906,61.33250045776367,50552400.0,60.80823516845703
2018-03-12,63.25,61.66749954223633,61.75,62.439998626708984,60506000.0,61.90625762939453
